text,label,novel
i am leaving my old computer for my family and finding myself a new computer that run games well.,1,0
i represent wait for something powerful just small and thin. this ultrabook fulfills those characteristics.,1,0
i need an inexpensive device for school.,1,0
i need a light and fast computer with a high-resolution screen.,1,0
i need to have a decent computer with a decent price.,1,0
i need a new notebook and i want it to be light and easy to use.,1,0
i look into graphics so i need a computer that can handle heavy graphics.,1,0
wish it behaved one more thunderbolt seaport instead of that mini display seaports,1,0
the computer should be light.,1,0
i tend to use my next computer for a long time so the graphics ought to be beautiful.,1,0
i do coding and i want a computer with a nicely-spaced backlit keyboard with quiet keys.,1,0
i want to change my old computer and i need a new one with a reasonable price.,1,0
the screen should be gorgeous and responsive on my computer.,1,0
i thought that this pc should at littlest given 1440p resolution or higher for this pricing,1,0
i want a computer with high performance-cost ratio.,1,0
"i didn ' t likes everything bulky or screaming "" gaming laptop "" as i do other characteristics than just gaming like video editing, photo editing, website designing, virtualization, etc. as my wife recommendations it, "" nerd stuffs "".",1,0
i want to find a laptop that can play games with my friends so i need it to have great performance for gaming and be cheap.,1,0
i would use the new computer with my wife so i want it to look sleek and have a good speaker.,1,0
i don't have much criteria for my new computer.,1,0
i sometimes have long meetings so a computer with long battery life is a must.,1,0
i need a light computer which can turn on fast and run cool.,1,0
my husband has to go for business trip so he needs a laptop with perfect size.,1,0
i am looking for recommendation on a fast computer with fantastic price.,1,0
i used to use pcs but now i want a laptop with good hardware.,1,0
i would like to have great colour on my computer.,1,0
it would've been really impressive if the keyboard that a little bit more travel distance.,1,0
i don't enjoy waiting so i need a computer that startup and shutdown fast.,1,0
"i hope it has an upgrade option, such as 1tb ssd and 32gb ram",1,0
a good sound output is necessary.,1,0
i took it seriously on typing experience so i need a well sized keyboard that is easy to type on.,1,0
i pay attention to my gaming experience but i also want a low price for a good computer.,1,0
"if aorus provides two ac adapters for end users, then",1,0
"they m crazy about workloads, like i have a fast machine with an nvidia gpu.",1,0
i usually stick to one brand when it comes to computer and now i want a computer that runs cool and be easily upgradable.,1,0
i need a fast computer.,1,0
wish it had to a greater extent memory and a card reader,1,0
i need a new gaming laptop with some good build quality.,1,0
i hope the price fit with its performance.,1,0
my old computer lasts for five years and now i am finding a new one with large storage and high performance-cost ratio.,1,0
i want an amazing touch pad for my computer.,1,0
i am not really a gamer but i need a computer that is fast and economical.,1,0
i got a laptop with stronger security and better looks at a lower price.,1,0
my old computer doesn't perform games well so i need a new one.,1,0
i am finding myself a new computer that is fast and solidly built.,1,0
"i run hard cuda workflows, so i needless a fast machinery with an nvidia gpu.",1,0
"for an everyday use computer, i need it to have good colour with great price.",1,0
i am a student and i am finding a tablet for school that has a sleek design and a crisp screen.,1,0
my step son wants a computer with not much bloatware.,1,0
the computer i want should have a high performance-cost ratio and a comfortable ips panel.,1,0
i don't have much requirements for a new computer but i need it to run fast and setup easily.,1,0
i hoping there demonstrated more ports.,1,0
i want my future computer to have plenty of storage with a high performance-cost ratio.,1,0
it would ' ve visited exactly impressive if the keypad that a little bit more travelling telecommunications.,1,0
i have limited budget so the computer should come with a good price.,1,0
i do video editing so a good video card and a fast processor are expected.,1,0
my wife asks me to buy her an economical yet powerful computer.,1,0
i am looking for a lightweight laptop that is suitable for the game.,1,0
i need a gift that is fast and economical.,1,0
it would ' ve ceased large if it participated with the ethernet usb dongle and the usb characteristics c charger,1,0
